,img_name,p_sr,p_p_sh,p_p_cn,p_cv_stsh,p_cv_sh,p_cv_mlsh,p_cv_hib
75,TX06_240729114930621_000008.png,29.546490598094103,29.757702285546443,28.729277485062518,28.5133869411554,28.68088976076285,29.512129590666945,28.678539959972692
76,TX_240729120133065_000039.png,28.991473803407438,29.214990017487242,28.893050242032835,28.719392932905613,28.77918714472885,29.085848320236018,28.774936139353752
77,K5_240729125754237_000114.png,30.01289897432055,29.854672233641914,29.5764675906173,28.975786132021895,29.028543376803174,29.47019524950456,28.99909754674258
78,K5_240729124812123_000128.png,28.69019756585368,28.953017526539455,28.994606351739325,29.089259282063672,29.083715610800947,28.985657218692054,29.048720720946125
79,TX_240729115226807_000009.png,29.30227775458701,29.582247577226198,29.272019082820986,29.14294583495405,29.212397432480817,29.516483069042255,29.172050307749164
80,TX_240729115836213_000074.png,33.29368913329353,33.50055943683614,32.35910898929487,31.605006495582955,32.01977825207018,33.09886340936324,31.665427896386813
81,K5_240729125911854_000049.png,28.918385819802253,28.98317607446802,28.869004090644435,28.601982361574365,28.64174883981385,28.7824254035578,28.633275174673724
82,TX_240729114609692_000009.png,28.68409242106801,28.974115314561285,28.880025427191157,28.920308697555832,28.944911092440297,29.11931913075727,28.915865403810578
83,K5_240729125805470_000012.png,29.282513522683015,29.28174608430675,29.059451799391237,28.921879048422422,28.935909691499585,29.107654507422332,28.92746477720664
84,K5_240729125500033_000136.png,28.1762205940994,28.270695738883134,28.14263955932768,27.931409666818574,27.938495458512286,28.11946229034804,27.993769516068486
85,K5_240729124656721_000034.png,32.236099242204396,32.44762448133869,32.283911272832015,31.918681173340183,32.0072821880314,32.27830793852413,31.87583234104228
86,K5_240729130128485_000045.png,28.982811369249227,29.246240173647735,29.28579214436411,29.38164519507984,29.368878775158187,29.28374221392953,29.33575921237768
87,K5_240729130338295_000003.png,28.86453394633876,29.299825627584042,29.385861903342448,29.274896781351988,29.32043687027951,29.37983943683145,29.18514092051231
88,TX_240729120041500_000077.png,29.366744445534195,29.703972261793375,29.19124458259771,29.106133555898175,29.184927181545056,29.585431490312182,29.2036523934349
89,K5_240729130311211_000010.png,31.265509319120802,31.40807512327936,31.316591871401087,30.957835980524017,31.00537562851111,31.229149985326856,30.87276950853014
90,TX_240729115836125_000073.png,29.17137710488996,29.466465166552833,28.99895523921665,28.786274841624355,28.8651816272662,29.301141670016392,28.879649826691434
91,TX_240729115258754_000016.png,29.321542963580974,29.637270065443175,29.220288452600244,29.081354298323383,29.159035281671674,29.52563021918956,29.119516680747957
92,TX06_240729114901492_000005.png,31.089695521221028,31.20304816137725,29.903226797666886,29.28477573794224,29.56687849392774,30.80994416929876,29.446590557885244
93,TX_240729114841047_000057.png,29.521607578274583,29.75418022273378,29.50096267639251,29.032026700822904,29.125034982001715,29.572578127928338,29.076870191925718
94,TX_240729115406653_000035.png,31.205636035975957,31.342427371821017,30.557109757686053,30.166112577414953,30.353751879093778,30.986675484880926,30.192934578399143
95,TX_240729115439944_000004.png,28.543165912544985,28.86954160807941,28.76710894626148,28.73318424795991,28.7545498591587,28.902587634428485,28.754579360764943
96,TX_240729114611799_000000.png,28.19658543355977,28.495181526914372,28.579015944817094,28.639043991837625,28.645287716581514,28.706513593426806,28.655071191570578
97,K5_240729130125274_000019.png,29.273680504650244,29.562987046221643,29.673518809109808,29.657701278333462,29.664559158509817,29.602429711289346,29.61731519370891
98,TX_240729115836510_000076.png,28.861793790597837,29.07675938663234,28.731073487384478,28.311701728415727,28.402215344048788,28.917663714834546,28.430815169810728
99,TX_240729114935600_000071.png,32.220564086618595,32.28367379165497,32.07088078732029,30.31876193834334,30.589960460186294,31.717615100792635,30.306796237417792
